,Type,Name,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,ColorName_x,ColorName_y,ColorName,BreedName_x,BreedName_y,StateName_x
56,1,Cuddly Sisters,2,2.0,2.0,2,2,2,2,1,3,0,41326,90191b06d602e8d45b4ce25dd22c6a3e,0,The trio cuddly sisters belongs to a friend who cannot afford to take care of additional puppies due to financial restrains. They are very playful and active puppies who seek loving attention and care from good souls out there.,fe5d572be,3.0,3,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
57,1,Adorable Pups For Adoption,2,3.0,2.0,1,2,2,2,1,5,150,41326,d8f931d1af56ba1d70b78b60cd6ac460,0,"These are two separated rescues. In total 6 puppies. 1st rescue : Mother of the pups gave birth to them under a vehicle and there weas no other choice but to get them to a safe place. I have taken them in, they are well fed, totally adorable and as healthy as a horse! 2nd rescue : Pups found abandoned in a container. Fostered in house, well taken cared and healthy The adoption fee is an advance payment for neutering. Receipt will be given to adopters, Pups adopted must be brought to the vet panel for neutering when they reach 6 months of age. Please support T&c: 1) Must allow visitation 2) Must neuter",a17411df1,24.0,4,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
58,1,Tiger,36,2.0,2.0,2,1,1,1,1,1,0,41326,f00c605503e1ac125c8fff290d3a2c7a,0,Tiger looking for her forever home Adopt her today WhatsApp only at :,1d7e844a7,1.0,4,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
59,1,Egg Egg,2,1.0,1.0,1,2,2,2,1,1,0,41326,73d96f41bd0c35130751aaffaa51c45c,0,Hi Please bring me homez,7a7153881,1.0,3,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
60,1,Bear Bear,3,1.0,2.0,1,2,2,2,1,1,0,41326,73d96f41bd0c35130751aaffaa51c45c,0,"Hi, Please bring me homezzzzzz~ TQTQTQTQ.",880a0ac07,3.0,2,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
61,1,THOMAS,1,,2.0,2,1,1,2,1,1,0,41326,2bc582de6743ec43f6f4e8c585cc728b,0,"THOMAS, ALONG WITH HIS 4 OTHER SIBLINGS WERE RESCUED RECENTLY AND NOW NEEDS A NEW HOME. IF YOU HAVE A PLACE IN YOUR HOME, AND MOST IMPORTANTLY YOUR HEART, THOMAS WOULD LIKE PERMANENT RESIDENCY his vaccinated and dewormed too, so his healthy and happy just for you/// :) TO ADOPT THOMAS: CALL.. HASVEEN-",ff16e6dad,2.0,1,Black,Brown,,,,Selangor
62,1,Frosty And Woody,24,2.0,2.0,1,1,1,1,1,2,0,41326,e03a1162538a0414d6c79823ad6c2744,8,"/14 total of 6 puppies (2-3 months old) looking for a home, ( all were adopted except Woody and frosty) they were found living with mother at a Hindu temple which still under construction, done ticks prevention at the moment, and they will be dewormed too. They are allow to stay there until get adopted, however its still dangerous for puppies to live near to the road side, and also we worried they could get caught by dog catcher too, they are now living with paid fosterer, volunteer is trying to rehome them asap, pls help to share. Person could help / Interested adopter pls contact directly. Thanks! Male : Blackie, Teddy and Milky ( all adopted) Female : woody and frosty ( done with 3 vaccine ) Free adoption with basic Terms and Conditions : 1) must agree on neutering when they reach 6th month old. 2) no adoption fees needed, however an amount of rm will be collected to keep aside as neutering fees in future. 3) provide sufficient space to run around, no caging and tying up in the house whole area and allow indoor. 4) allow home visit from foster/rescuer to visit until they are comfortable living with adopter in new environment, it should be arranged at least once a month. 5) able to provide basic medical treatments when they fall sick, complete the 3 initial vaccinations follow by yearly vaccination as well as ticks and flea prevention 6) other members in the family must be informed and agree for this adoption.",2d06250ab,30.0,4,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
63,1,7 Lucky Cute Puppies,0,3.0,1.0,2,2,2,3,1,7,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,Rescued puppies. currently mother and kids at boarding for special care since its O month old baby.. puppies are very active and in good health condition as it is given special care. 3 weeks old now. free adoption Transport provided for klang area. Interested to give home for these kids? please call(vithiya) or(jack),8e68a9075,8.0,3,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
64,1,,1,2.0,2.0,1,2,2,2,1,4,0,41326,0bcf828f60f0c1f2d92b3e9f7f755da6,0,"Four (4) Puppies, all females, looking for new homes. My mechanic found them abandoned near his workshop. Puppies are in good health and very playful. Mechanic is temporarily housing them in his workshop. Urgently need new owners...",bddc0b2c7,4.0,3,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
65,1,Puppies - Urgent Adoption,1,3.0,1.0,1,2,2,2,1,4,0,41326,1eea485b01d14c668f33afa7c919646e,0,These puppies are living in the small drain nearby my mother's apartment. There were 6 but 2 was taken. Now left 4. We kept them save down-stair the apartment but we cant hold them too long because the maintenance people will be getting rid of them soon. I seek your help urgently to adopt this puppies. I can arrange to deliver to you. Anyone interested please call me at. Thank you Felicia,db61b1f31,4.0,1,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
66,1,Wow Wow,3,2.0,2.0,1,2,2,2,1,1,0,41326,73d96f41bd0c35130751aaffaa51c45c,0,Hi Kindly bring me homez TQTQ,24e2a6ff5,1.0,2,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
67,1,Cute Puppy Sisters,1,2.0,1.0,1,2,1,3,1,2,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,Puppy raised at boarding since born. Now its time to find a permanent home. Transport provided for klang valley. already DEWORMED. Given special care since born. left two pup only out of 9 puppies. In good health condition. interested please call mr.jack,62332ea2c,2.0,4,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
68,1,Paris & London,2,2.0,2.0,1,2,1,2,1,2,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,Paris has a gentle temperament and very shy. ADopted by CM Chah in Cheras 5 April. London is friendly and truly adorable.,97dc6aa32,5.0,3,Black,Brown,Cream,Terrier,Mixed Breed,Selangor
69,1,Abby,48,2.0,,2,1,1,3,1,1,0,41326,e15d3a50d69e4ba2c50455776e9a33ee,0,"Found outside Restoran Mei Sek at USJ 14. Apparently abandoned by its owner at the Petronas station nearby. Determined by vet to be around 4 years old. Not too sure what breed mix except that its a Spitz mix. Very well trained and obedient. Does not bark, bite or jump on cushions in the house. Toilet trained to conduct its business outdoors on grass.",08f40f232,3.0,1,Black,Brown,,Spitz,Mixed Breed,Selangor
70,1,Nafa And Siblings,1,3.0,2.0,1,2,1,2,1,5,0,41326,a042471e0f43f2cf707104a1a138a7df,0,"5 siblings were given away by a coffee shop owner to Aunty Kiew in Kajang. Being a lady with a heart of gold, Aunty Kiew accepted them without hesitation. Now we hope that we are able to find good homes for them",5c7d61133,5.0,2,Black,Brown,Cream,Labrador Retriever,Mixed Breed,Selangor
71,1,Amber Girl,3,2.0,3.0,2,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,Amber is very adorable playful pup. Big-boned and currently weighs nearly 10 kgs. Her nickname is Fei Mui. Smart and picks up commands quickly. Knows how to sit and come. Loves going for walks. Toilet trained on paper and grass. Affectionate and loves snuggling up for a pat. Please give her a loving home. Adopter must be willing to vaccinate and spay her.,2e3bec724,9.0,3,Black,Brown,Cream,Labrador Retriever,Mixed Breed,Selangor
72,1,Luna,5,2.0,2.0,1,1,2,2,1,1,100,41326,50511a9bd250c80b3bc1bbe73eee17e0,0,"Luna and her sibling were adopted by us in the later half of last year. Exhibiting distinct overly-attached personality, alongside lots of love to give the pups quickly became our favorite part of the family. Albeit the initial distinguishable shy natured personality, it's easy to reach out and feel the constant happiness Luna and her sibling constantly displays. The pups were fed on Blackwood with occasional Fish4Dog treats to reward good behavior. They have been toilet trained as they were indoor pups. Due to unforeseen circumstance with us moving to another residence which doesn't allow pets we have no choice but to half-heartedly find new owners to grow with the pups we call as family. The upfront payment of Ringits is to cover the two times Vaccination costs.",ce6afb606,1.0,1,Black,Brown,Cream,Belgian Shepherd Malinois,Mixed Breed,Selangor
73,1,Corgie,24,1.0,2.0,1,3,3,3,1,1,0,41326,77142a6b20cdf4790682f974b40cccd1,0,"A Corgi(not sure if it's mixed probably not) found roaming around USJ 2/5A area. It has a owner. According to young girl living at USJ 2 this dog was place at USJ 2/5A by two believed to be college student and left. I'm not sure whether it's abandoned. but i will temporary foster it for two days. I temporary named it Corgi. it's very playful, love kids, and he can pull himself off the leash himself, plus, he ran away from my house two times that night so i kept him at the cage now. - Dog's nail trimmed. - very playful - Has a red collar with bell - believe it's a young dog. - not sure if it's neutered. looks like but will check with vet tomorrow. *Looking for Temporary Fosterer who willing to keep him as i have a dog here and my dad is not happy with him in the house. If there's no temporary fosterer or owner did not come back to claim it will be sent to the shelter. Thanks. Please call or If this is your dog. thanks.",28cf4a84d,1.0,1,Black,Brown,Cream,Corgi,Mixed Breed,Selangor
74,1,Trippy,4,1.0,,1,1,1,1,1,1,0,41326,bba6e4fb931376d2735b32dc8631b726,0,"I found Trippy a couple of days back in Cyberjaya. I've been taking care of him since. I am looking for somebody who is willing to give him a good, loving home. I cannot keep him as I already have too many pets in the house. Trippy has a great personality, he's really really healthy he's so active and full of energy. He is extremely friendly and wants to make friends with everyone wherever he goes! All he wants to do is play! He's so full of joy and life, just being around him makes you alive. If you are willing to adopt him, you can contact me here. Thank you so much :)",886debfe8,5.0,4,Black,Brown,,,Mixed Breed,Selangor
75,1,Jack And Jill,4,3.0,2.0,1,2,1,2,1,2,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Jack and Jill are siblings who lost their mother. Jack has just been sent to his new family. Jill is looking for a loving home. She has gorgeous eyes and cute ears, and very shy. Jack renamed Max, rehomed in SS2 to Kim Hee. Jill renamed Angel, taken by Joyce Gan to Tanjung Malim.",6914ade58,5.0,3,Black,Brown,Cream,German Shepherd Dog,Mixed Breed,Selangor
76,1,BRUNO,2,1.0,2.0,2,2,1,2,1,1,50,41326,2bc582de6743ec43f6f4e8c585cc728b,0,"BRUNO IS A BEAUTIFUL TRI-COLOURED BABY THAT WAS RESCUED A MONTH A GO WHEN SOMEONE WIRED HIS MOUTH SISTER, LILY, OF SIMILAR COLOUR IS ALSO AVAILABLE PLEASE CAL BRUNO NEEDS A URGENT HOME",01f976ec9,5.0,1,Black,Brown,Cream,,,Selangor
77,1,Buttons,1,2.0,2.0,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Buttons is among six siblings abandoned by their heartless owner in Seri Kembangan. She has a cute black buttony nose. All are healthy and adorable, and need loving homes. Neutering and vaccination are compulsory, cost to be borne by adopter. Please call me if interested.",d76134f00,2.0,2,Black,Brown,Cream,Mixed Breed,Terrier,Selangor
78,1,Shadow,31,2.0,2.0,2,1,1,1,1,1,0,41326,7ba6596d2675824b5f670b4eb4732b41,0,The dog is well behaved. Slightly playful and has gone for dog training. You can also contact Yash at as she currently owns the dog.,84c1afe03,2.0,4,Black,Brown,Cream,German Shepherd Dog,Terrier,Selangor
79,1,Pups A To F,1,3.0,2.0,1,2,2,2,1,6,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"A to F are six pups about 6 weeks old. Two black and tan, two brown and two cream. Please call if you are interested and can give them a good home. Do bear in mind that pups at this young age require your time and attention. It will be great if you have an older dog at home. They also chew and bite things as part of normal teething stage in the early part of their life but caging n tying them up 24 hours is NOT the way. You will need time to train them and also provide them with chew toys. Vaccination and neutering are compulsory.",2b3387bd7,6.0,3,Black,Brown,Cream,Mixed Breed,Miniature Pinscher,Selangor
80,1,Rosie,2,2.0,2.0,1,1,1,2,1,1,0,41326,e03a1162538a0414d6c79823ad6c2744,0,"mama dog gave birth to 4 puppies in bushes at construction area at puteri 10, bandar puteri puchong rescued on 20/4/14 sunday morning, the family have been sent to ministre of pets putra height and boarding there for the time being, puppies 3 boys and named tiger, bear bear, rusty, and 1 girl Rosie. All the puppies and mama dog hao hao are dewormed and received the 1st vaccination. Mama dog is friendly, has very good temperament, we carried her up into the car without leash, as a stray she is not aggressive at all, she will be spayed when she stop breast feed her puppies. All of them will be up for adoption as soon as puppies are able to have solid food and mama is spayed. interested adopter please call or whatsapp  for further details, thanks! Before you decided to take them as a new family member please go through the terms and conditions for adoption : 1) must agree on neutering when they reach 6th month old. 2) no adoption fees needed, however an amount of rm will be collected to keep aside for neutering fees in future. 3) provide sufficient space to run around, no caging and tying up in the house whole area and allow indoor. 4) allow home visit from foster/rescuer to visit until they are comfortable living with adopter in new environment, it should be arranged at least once a month. 5) able to provide basic medical treatments when they fall sick as well as complete the initial 3 vaccinations follow by yearly vaccination. 6) other members in the family must be informed and agree for this adoption.",c59fe4bcd,16.0,2,Black,Brown,Cream,Mixed Breed,Golden Retriever,Selangor
81,1,Amelia,2,2.0,2.0,1,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Amelia and her 3 siblings need a home. Mother is a mixed breed and father a spitz. Adopter must have time to care for a puppy, as she may cry for the first few days in a new home especially if there are no other dogs around. Also do bear in mind that growing up puppies will bite shoes and dig gardens so patience, love and training are necessary. Vaccination and neutering are compulsory, cost to be borne by adopter. Please call if u can give her a good home.",f4c9a0b24,1.0,2,Black,Brown,Cream,Mixed Breed,Spitz,Selangor
